iso,refdate,fordate,sequence,node,shape,price
ERCOT,2019-04-04,2021-07-01,6,HB_NORTH,Off-peak,1.340913
ERCOT,2019-04-04,2021-08-01,6,HB_NORTH,Off-peak,1.350000
ERCOT,2019-04-04,2021-10-01,6,HB_NORTH,Off-peak,1.391411
ERCOT,2019-04-04,2021-09-01,6,HB_NORTH,Off-peak,1.201806
ERCOT,2019-04-04,2021-11-01,6,HB_NORTH,Off-peak,1.230000
ERCOT,2019-04-04,2021-12-01,6,HB_NORTH,Off-peak,1.330000
ERCOT,2019-05-02,2019-10-01,1,HB_NORTH,Off-peak,0.811928
ERCOT,2019-05-02,2019-09-01,1,HB_NORTH,Off-peak,0.380606
ERCOT,2019-05-02,2019-12-01,1,HB_NORTH,Off-peak,0.302355
ERCOT,2019-05-02,2019-08-01,1,HB_NORTH,Off-peak,0.550000
ERCOT,2019-05-02,2019-11-01,1,HB_NORTH,Off-peak,0.435335
ERCOT,2019-05-02,2019-07-01,1,HB_NORTH,Off-peak,0.324000
ERCOT,2019-05-30,2020-03-01,2,HB_NORTH,Off-peak,-0.228819
ERCOT,2019-05-30,2020-04-01,2,HB_NORTH,Off-peak,0.840973
ERCOT,2019-05-30,2020-05-01,2,HB_NORTH,Off-peak,0.625365
ERCOT,2019-05-30,2020-02-01,2,HB_NORTH,Off-peak,-0.052913
ERCOT,2019-05-30,2020-06-01,2,HB_NORTH,Off-peak,1.093981
ERCOT,2019-05-30,2020-01-01,2,HB_NORTH,Off-peak,0.319032
ERCOT,2019-07-11,2020-08-01,3,HB_NORTH,Off-peak,0.486516
ERCOT,2019-07-11,2020-07-01,3,HB_NORTH,Off-peak,0.222753
ERCOT,2019-07-11,2020-09-01,3,HB_NORTH,Off-peak,0.039304
ERCOT,2019-07-11,2020-11-01,3,HB_NORTH,Off-peak,0.338807
ERCOT,2019-07-11,2020-10-01,3,HB_NORTH,Off-peak,-0.013241
ERCOT,2019-07-11,2020-12-01,3,HB_NORTH,Off-peak,0.049040
ERCOT,2019-08-01,2021-03-01,4,HB_NORTH,Off-peak,0.279292
ERCOT,2019-08-01,2021-05-01,4,HB_NORTH,Off-peak,0.523456
ERCOT,2019-08-01,2021-04-01,4,HB_NORTH,Off-peak,0.424996
ERCOT,2019-08-01,2021-02-01,4,HB_NORTH,Off-peak,0.651599
ERCOT,2019-08-01,2021-06-01,4,HB_NORTH,Off-peak,1.004167
ERCOT,2019-08-01,2021-01-01,4,HB_NORTH,Off-peak,0.658669
ERCOT,2019-09-05,2021-07-01,5,HB_NORTH,Off-peak,0.148319
ERCOT,2019-09-05,2021-08-01,5,HB_NORTH,Off-peak,-0.148962
ERCOT,2019-09-05,2021-10-01,5,HB_NORTH,Off-peak,0.548341
ERCOT,2019-09-05,2021-09-01,5,HB_NORTH,Off-peak,0.730000
ERCOT,2019-09-05,2021-11-01,5,HB_NORTH,Off-peak,0.627223
ERCOT,2019-09-05,2021-12-01,5,HB_NORTH,Off-peak,0.639477
ERCOT,2019-10-03,2022-03-01,6,HB_NORTH,Off-peak,0.859993
ERCOT,2019-10-03,2022-04-01,6,HB_NORTH,Off-peak,1.052729
ERCOT,2019-10-03,2022-02-01,6,HB_NORTH,Off-peak,0.826282
ERCOT,2019-10-03,2022-05-01,6,HB_NORTH,Off-peak,1.150943
ERCOT,2019-10-03,2022-06-01,6,HB_NORTH,Off-peak,1.160951
ERCOT,2019-10-03,2022-01-01,6,HB_NORTH,Off-peak,1.109266
ERCOT,2019-10-31,2020-03-01,1,HB_NORTH,Off-peak,1.005217
ERCOT,2019-10-31,2020-04-01,1,HB_NORTH,Off-peak,0.926719
ERCOT,2019-10-31,2020-05-01,1,HB_NORTH,Off-peak,1.057609
ERCOT,2019-10-31,2020-02-01,1,HB_NORTH,Off-peak,0.469794
ERCOT,2019-10-31,2020-06-01,1,HB_NORTH,Off-peak,0.700000
ERCOT,2019-10-31,2020-01-01,1,HB_NORTH,Off-peak,0.433944
ERCOT,2019-12-05,2020-08-01,2,HB_NORTH,Off-peak,0.111648
ERCOT,2019-12-05,2020-07-01,2,HB_NORTH,Off-peak,0.169168
ERCOT,2019-12-05,2020-09-01,2,HB_NORTH,Off-peak,0.173584
ERCOT,2019-12-05,2020-11-01,2,HB_NORTH,Off-peak,0.292385
ERCOT,2019-12-05,2020-10-01,2,HB_NORTH,Off-peak,0.377999
ERCOT,2019-12-05,2020-12-01,2,HB_NORTH,Off-peak,0.126460
ERCOT,2020-01-03,2021-03-01,3,HB_NORTH,Off-peak,0.663278
ERCOT,2020-01-03,2021-05-01,3,HB_NORTH,Off-peak,0.622037
ERCOT,2020-01-03,2021-04-01,3,HB_NORTH,Off-peak,0.218166
ERCOT,2020-01-03,2021-02-01,3,HB_NORTH,Off-peak,0.586110
ERCOT,2020-01-03,2021-06-01,3,HB_NORTH,Off-peak,0.550000
ERCOT,2020-01-03,2021-01-01,3,HB_NORTH,Off-peak,0.473040
ERCOT,2020-02-06,2021-07-01,4,HB_NORTH,Off-peak,0.025078
ERCOT,2020-02-06,2021-08-01,4,HB_NORTH,Off-peak,-0.318686
ERCOT,2020-02-06,2021-10-01,4,HB_NORTH,Off-peak,0.476301
ERCOT,2020-02-06,2021-09-01,4,HB_NORTH,Off-peak,0.224674
ERCOT,2020-02-06,2021-11-01,4,HB_NORTH,Off-peak,0.268921
ERCOT,2020-02-06,2021-12-01,4,HB_NORTH,Off-peak,0.252222
ERCOT,2020-03-05,2022-03-01,5,HB_NORTH,Off-peak,0.286266
ERCOT,2020-03-05,2022-04-01,5,HB_NORTH,Off-peak,0.365675
ERCOT,2020-03-05,2022-02-01,5,HB_NORTH,Off-peak,0.299486
ERCOT,2020-03-05,2022-05-01,5,HB_NORTH,Off-peak,0.563230
ERCOT,2020-03-05,2022-06-01,5,HB_NORTH,Off-peak,0.557719
ERCOT,2020-03-05,2022-01-01,5,HB_NORTH,Off-peak,0.451110
ERCOT,2020-04-02,2022-11-01,6,HB_NORTH,Off-peak,0.512110
ERCOT,2020-04-02,2022-08-01,6,HB_NORTH,Off-peak,0.442754
ERCOT,2020-04-02,2022-07-01,6,HB_NORTH,Off-peak,0.411111
ERCOT,2020-04-02,2022-09-01,6,HB_NORTH,Off-peak,0.413248
ERCOT,2020-04-02,2022-10-01,6,HB_NORTH,Off-peak,0.792364
ERCOT,2020-04-02,2022-12-01,6,HB_NORTH,Off-peak,0.300307
ERCOT,2020-04-30,2020-08-01,1,HB_NORTH,Off-peak,-0.081013
ERCOT,2020-04-30,2020-07-01,1,HB_NORTH,Off-peak,-0.268881
ERCOT,2020-04-30,2020-09-01,1,HB_NORTH,Off-peak,0.234929
ERCOT,2020-04-30,2020-11-01,1,HB_NORTH,Off-peak,0.266061
ERCOT,2020-04-30,2020-10-01,1,HB_NORTH,Off-peak,0.076205
ERCOT,2020-04-30,2020-12-01,1,HB_NORTH,Off-peak,0.096644
ERCOT,2020-06-04,2021-03-01,2,HB_NORTH,Off-peak,0.606653
ERCOT,2020-06-04,2021-05-01,2,HB_NORTH,Off-peak,0.317960
ERCOT,2020-06-04,2021-04-01,2,HB_NORTH,Off-peak,0.355392
ERCOT,2020-06-04,2021-02-01,2,HB_NORTH,Off-peak,-0.069052
ERCOT,2020-06-04,2021-06-01,2,HB_NORTH,Off-peak,0.480000
ERCOT,2020-06-04,2021-01-01,2,HB_NORTH,Off-peak,0.239311
ERCOT,2020-07-02,2021-07-01,3,HB_NORTH,Off-peak,0.255226
ERCOT,2020-07-02,2021-08-01,3,HB_NORTH,Off-peak,-0.131835
ERCOT,2020-07-02,2021-10-01,3,HB_NORTH,Off-peak,0.475256
ERCOT,2020-07-02,2021-09-01,3,HB_NORTH,Off-peak,0.164960
ERCOT,2020-07-02,2021-11-01,3,HB_NORTH,Off-peak,0.271617
ERCOT,2020-07-02,2021-12-01,3,HB_NORTH,Off-peak,0.278242
ERCOT,2020-08-06,2022-03-01,4,HB_NORTH,Off-peak,0.712103
ERCOT,2020-08-06,2022-04-01,4,HB_NORTH,Off-peak,0.634529
ERCOT,2020-08-06,2022-02-01,4,HB_NORTH,Off-peak,0.343435
ERCOT,2020-08-06,2022-05-01,4,HB_NORTH,Off-peak,0.430000
ERCOT,2020-08-06,2022-06-01,4,HB_NORTH,Off-peak,0.751649
ERCOT,2020-08-06,2022-01-01,4,HB_NORTH,Off-peak,0.370000
ERCOT,2020-09-03,2022-11-01,5,HB_NORTH,Off-peak,0.430279
ERCOT,2020-09-03,2022-08-01,5,HB_NORTH,Off-peak,0.899288
ERCOT,2020-09-03,2022-07-01,5,HB_NORTH,Off-peak,0.683831
ERCOT,2020-09-03,2022-09-01,5,HB_NORTH,Off-peak,0.737894
ERCOT,2020-09-03,2022-10-01,5,HB_NORTH,Off-peak,0.868294
ERCOT,2020-09-03,2022-12-01,5,HB_NORTH,Off-peak,0.325976
ERCOT,2020-10-01,2023-04-01,6,HB_NORTH,Off-peak,0.969528
ERCOT,2020-10-01,2023-05-01,6,HB_NORTH,Off-peak,0.832576
ERCOT,2020-10-01,2023-02-01,6,HB_NORTH,Off-peak,0.524797
ERCOT,2020-10-01,2023-01-01,6,HB_NORTH,Off-peak,0.836567
ERCOT,2020-10-01,2023-03-01,6,HB_NORTH,Off-peak,0.808187
ERCOT,2020-10-01,2023-06-01,6,HB_NORTH,Off-peak,1.050000
ERCOT,2020-11-05,2021-03-01,1,HB_NORTH,Off-peak,0.453434
ERCOT,2020-11-05,2021-05-01,1,HB_NORTH,Off-peak,0.461711
ERCOT,2020-11-05,2021-04-01,1,HB_NORTH,Off-peak,0.675219
ERCOT,2020-11-05,2021-02-01,1,HB_NORTH,Off-peak,0.133770
ERCOT,2020-11-05,2021-06-01,1,HB_NORTH,Off-peak,0.704001
ERCOT,2020-11-05,2021-01-01,1,HB_NORTH,Off-peak,0.122540
ERCOT,2020-12-03,2021-07-01,2,HB_NORTH,Off-peak,0.540000
ERCOT,2020-12-03,2021-08-01,2,HB_NORTH,Off-peak,0.550000
ERCOT,2020-12-03,2021-10-01,2,HB_NORTH,Off-peak,0.811577
ERCOT,2020-12-03,2021-09-01,2,HB_NORTH,Off-peak,0.421828
ERCOT,2020-12-03,2021-11-01,2,HB_NORTH,Off-peak,0.557221
ERCOT,2020-12-03,2021-12-01,2,HB_NORTH,Off-peak,0.243265
ERCOT,2021-01-05,2022-03-01,3,HB_NORTH,Off-peak,0.787926
ERCOT,2021-01-05,2022-04-01,3,HB_NORTH,Off-peak,0.274087
ERCOT,2021-01-05,2022-02-01,3,HB_NORTH,Off-peak,0.103264
ERCOT,2021-01-05,2022-05-01,3,HB_NORTH,Off-peak,0.465782
ERCOT,2021-01-05,2022-06-01,3,HB_NORTH,Off-peak,0.761757
ERCOT,2021-01-05,2022-01-01,3,HB_NORTH,Off-peak,0.325161
ERCOT,2021-02-04,2022-11-01,4,HB_NORTH,Off-peak,0.538344
ERCOT,2021-02-04,2022-08-01,4,HB_NORTH,Off-peak,0.836104
ERCOT,2021-02-04,2022-07-01,4,HB_NORTH,Off-peak,0.799011
ERCOT,2021-02-04,2022-09-01,4,HB_NORTH,Off-peak,0.800661
ERCOT,2021-02-04,2022-10-01,4,HB_NORTH,Off-peak,0.874085
ERCOT,2021-02-04,2022-12-01,4,HB_NORTH,Off-peak,0.405024
ERCOT,2021-03-04,2023-04-01,5,HB_NORTH,Off-peak,0.812553
ERCOT,2021-03-04,2023-05-01,5,HB_NORTH,Off-peak,0.682653
ERCOT,2021-03-04,2023-02-01,5,HB_NORTH,Off-peak,0.578991
ERCOT,2021-03-04,2023-01-01,5,HB_NORTH,Off-peak,0.695779
ERCOT,2021-03-04,2023-03-01,5,HB_NORTH,Off-peak,0.963799
ERCOT,2021-03-04,2023-06-01,5,HB_NORTH,Off-peak,0.425614
ERCOT,2021-04-01,2023-08-01,6,HB_NORTH,Off-peak,0.785436
ERCOT,2021-04-01,2023-11-01,6,HB_NORTH,Off-peak,0.965139
ERCOT,2021-04-01,2023-09-01,6,HB_NORTH,Off-peak,0.717363
ERCOT,2021-04-01,2023-07-01,6,HB_NORTH,Off-peak,0.807483
ERCOT,2021-04-01,2023-12-01,6,HB_NORTH,Off-peak,0.546933
ERCOT,2021-04-01,2023-10-01,6,HB_NORTH,Off-peak,0.785229
ERCOT,2021-05-06,2021-07-01,1,HB_NORTH,Off-peak,0.260194
ERCOT,2021-05-06,2021-08-01,1,HB_NORTH,Off-peak,-0.124920
ERCOT,2021-05-06,2021-10-01,1,HB_NORTH,Off-peak,0.622103
ERCOT,2021-05-06,2021-09-01,1,HB_NORTH,Off-peak,0.392281
ERCOT,2021-05-06,2021-11-01,1,HB_NORTH,Off-peak,0.202077
ERCOT,2021-05-06,2021-12-01,1,HB_NORTH,Off-peak,0.134000
ERCOT,2021-06-03,2022-03-01,2,HB_NORTH,Off-peak,0.562768
ERCOT,2021-06-03,2022-04-01,2,HB_NORTH,Off-peak,0.649326
ERCOT,2021-06-03,2022-02-01,2,HB_NORTH,Off-peak,0.009629
ERCOT,2021-06-03,2022-05-01,2,HB_NORTH,Off-peak,0.639175
ERCOT,2021-06-03,2022-06-01,2,HB_NORTH,Off-peak,0.941705
ERCOT,2021-06-03,2022-01-01,2,HB_NORTH,Off-peak,0.212054
ERCOT,2021-07-01,2022-11-01,3,HB_NORTH,Off-peak,0.090956
ERCOT,2021-07-01,2022-08-01,3,HB_NORTH,Off-peak,0.828730
ERCOT,2021-07-01,2022-07-01,3,HB_NORTH,Off-peak,0.943259
ERCOT,2021-07-01,2022-09-01,3,HB_NORTH,Off-peak,0.703172
ERCOT,2021-07-01,2022-10-01,3,HB_NORTH,Off-peak,0.454153
ERCOT,2021-07-01,2022-12-01,3,HB_NORTH,Off-peak,-0.137473
ERCOT,2021-08-05,2023-04-01,4,HB_NORTH,Off-peak,0.556891
ERCOT,2021-08-05,2023-05-01,4,HB_NORTH,Off-peak,0.487898
ERCOT,2021-08-05,2023-02-01,4,HB_NORTH,Off-peak,0.180796
ERCOT,2021-08-05,2023-01-01,4,HB_NORTH,Off-peak,0.114525
ERCOT,2021-08-05,2023-03-01,4,HB_NORTH,Off-peak,0.739870
ERCOT,2021-08-05,2023-06-01,4,HB_NORTH,Off-peak,0.354968
ERCOT,2021-09-02,2023-08-01,5,HB_NORTH,Off-peak,0.696747
ERCOT,2021-09-02,2023-11-01,5,HB_NORTH,Off-peak,0.785693
ERCOT,2021-09-02,2023-09-01,5,HB_NORTH,Off-peak,0.463102
ERCOT,2021-09-02,2023-07-01,5,HB_NORTH,Off-peak,0.718226
ERCOT,2021-09-02,2023-12-01,5,HB_NORTH,Off-peak,0.510478
ERCOT,2021-09-02,2023-10-01,5,HB_NORTH,Off-peak,0.789344
ERCOT,2021-09-30,2024-01-01,6,HB_NORTH,Off-peak,-0.036317
ERCOT,2021-09-30,2024-04-01,6,HB_NORTH,Off-peak,0.340000
ERCOT,2021-09-30,2024-06-01,6,HB_NORTH,Off-peak,0.270000
ERCOT,2021-09-30,2024-05-01,6,HB_NORTH,Off-peak,0.031613
ERCOT,2021-09-30,2024-03-01,6,HB_NORTH,Off-peak,-0.575580
ERCOT,2021-09-30,2024-02-01,6,HB_NORTH,Off-peak,0.035330
ERCOT,2021-11-04,2022-03-01,1,HB_NORTH,Off-peak,-1.677383
ERCOT,2021-11-04,2022-04-01,1,HB_NORTH,Off-peak,-0.352382
ERCOT,2021-11-04,2022-02-01,1,HB_NORTH,Off-peak,-0.920597
ERCOT,2021-11-04,2022-05-01,1,HB_NORTH,Off-peak,0.026558
ERCOT,2021-11-04,2022-06-01,1,HB_NORTH,Off-peak,0.544705
ERCOT,2021-11-04,2022-01-01,1,HB_NORTH,Off-peak,-0.739086
ERCOT,2021-12-02,2022-11-01,2,HB_NORTH,Off-peak,-0.230000
ERCOT,2021-12-02,2022-08-01,2,HB_NORTH,Off-peak,0.100000
ERCOT,2021-12-02,2022-07-01,2,HB_NORTH,Off-peak,0.150000
ERCOT,2021-12-02,2022-09-01,2,HB_NORTH,Off-peak,0.369667
ERCOT,2021-12-02,2022-10-01,2,HB_NORTH,Off-peak,0.885161
ERCOT,2021-12-02,2022-12-01,2,HB_NORTH,Off-peak,-1.070680
ERCOT,2022-01-04,2023-04-01,3,HB_NORTH,Off-peak,0.325297
ERCOT,2022-01-04,2023-05-01,3,HB_NORTH,Off-peak,0.210858
ERCOT,2022-01-04,2023-02-01,3,HB_NORTH,Off-peak,-0.075650
ERCOT,2022-01-04,2023-01-01,3,HB_NORTH,Off-peak,-0.439057
ERCOT,2022-01-04,2023-03-01,3,HB_NORTH,Off-peak,0.592720
ERCOT,2022-01-04,2023-06-01,3,HB_NORTH,Off-peak,0.244570
ERCOT,2022-02-03,2023-08-01,4,HB_NORTH,Off-peak,-0.053642
ERCOT,2022-02-03,2023-11-01,4,HB_NORTH,Off-peak,-0.090271
ERCOT,2022-02-03,2023-09-01,4,HB_NORTH,Off-peak,0.092197
ERCOT,2022-02-03,2023-07-01,4,HB_NORTH,Off-peak,-0.056681
ERCOT,2022-02-03,2023-12-01,4,HB_NORTH,Off-peak,-0.601805
ERCOT,2022-02-03,2023-10-01,4,HB_NORTH,Off-peak,0.266056
ERCOT,2022-03-03,2024-01-01,5,HB_NORTH,Off-peak,-0.551377
ERCOT,2022-03-03,2024-04-01,5,HB_NORTH,Off-peak,-0.464012
ERCOT,2022-03-03,2024-06-01,5,HB_NORTH,Off-peak,-0.651802
ERCOT,2022-03-03,2024-05-01,5,HB_NORTH,Off-peak,-1.049913
ERCOT,2022-03-03,2024-03-01,5,HB_NORTH,Off-peak,-1.180351
ERCOT,2022-03-03,2024-02-01,5,HB_NORTH,Off-peak,-0.560494
ERCOT,2022-03-31,2024-11-01,6,HB_NORTH,Off-peak,1.727213
ERCOT,2022-03-31,2024-09-01,6,HB_NORTH,Off-peak,0.206736
ERCOT,2022-03-31,2024-08-01,6,HB_NORTH,Off-peak,0.477447
ERCOT,2022-03-31,2024-07-01,6,HB_NORTH,Off-peak,0.734843
ERCOT,2022-03-31,2024-10-01,6,HB_NORTH,Off-peak,2.044647
ERCOT,2022-03-31,2024-12-01,6,HB_NORTH,Off-peak,0.640569
ERCOT,2022-05-05,2022-11-01,1,HB_NORTH,Off-peak,-2.198325
ERCOT,2022-05-05,2022-08-01,1,HB_NORTH,Off-peak,-1.579992
ERCOT,2022-05-05,2022-07-01,1,HB_NORTH,Off-peak,0.123120
ERCOT,2022-05-05,2022-09-01,1,HB_NORTH,Off-peak,-0.411889
ERCOT,2022-05-05,2022-10-01,1,HB_NORTH,Off-peak,0.704299
ERCOT,2022-05-05,2022-12-01,1,HB_NORTH,Off-peak,-1.996862
ERCOT,2022-06-02,2023-04-01,2,HB_NORTH,Off-peak,1.245508
ERCOT,2022-06-02,2023-05-01,2,HB_NORTH,Off-peak,2.414829
ERCOT,2022-06-02,2023-02-01,2,HB_NORTH,Off-peak,-1.908943
ERCOT,2022-06-02,2023-01-01,2,HB_NORTH,Off-peak,-1.806602
ERCOT,2022-06-02,2023-03-01,2,HB_NORTH,Off-peak,0.777779
ERCOT,2022-06-02,2023-06-01,2,HB_NORTH,Off-peak,1.309151
ERCOT,2022-06-30,2023-08-01,3,HB_NORTH,Off-peak,0.123517
ERCOT,2022-06-30,2023-11-01,3,HB_NORTH,Off-peak,0.716693
ERCOT,2022-06-30,2023-09-01,3,HB_NORTH,Off-peak,-0.056213
ERCOT,2022-06-30,2023-07-01,3,HB_NORTH,Off-peak,0.184629
ERCOT,2022-06-30,2023-12-01,3,HB_NORTH,Off-peak,-1.223904
ERCOT,2022-06-30,2023-10-01,3,HB_NORTH,Off-peak,1.666658
ERCOT,2022-08-04,2024-01-01,4,HB_NORTH,Off-peak,-1.672297
ERCOT,2022-08-04,2024-04-01,4,HB_NORTH,Off-peak,1.862255
ERCOT,2022-08-04,2024-06-01,4,HB_NORTH,Off-peak,-0.104155
ERCOT,2022-08-04,2024-05-01,4,HB_NORTH,Off-peak,1.053190
ERCOT,2022-08-04,2024-03-01,4,HB_NORTH,Off-peak,-0.654369
ERCOT,2022-08-04,2024-02-01,4,HB_NORTH,Off-peak,-2.124238
ERCOT,2022-09-01,2024-11-01,5,HB_NORTH,Off-peak,-0.563741
ERCOT,2022-09-01,2024-09-01,5,HB_NORTH,Off-peak,-0.257703
ERCOT,2022-09-01,2024-08-01,5,HB_NORTH,Off-peak,-2.277595
ERCOT,2022-09-01,2024-07-01,5,HB_NORTH,Off-peak,-1.139806
ERCOT,2022-09-01,2024-10-01,5,HB_NORTH,Off-peak,1.830448
ERCOT,2022-09-01,2024-12-01,5,HB_NORTH,Off-peak,-1.940825
ERCOT,2022-10-06,2025-01-01,6,HB_NORTH,Off-peak,-1.210391
ERCOT,2022-10-06,2025-04-01,6,HB_NORTH,Off-peak,0.056952
ERCOT,2022-10-06,2025-06-01,6,HB_NORTH,Off-peak,0.614273
ERCOT,2022-10-06,2025-05-01,6,HB_NORTH,Off-peak,0.677742
ERCOT,2022-10-06,2025-03-01,6,HB_NORTH,Off-peak,-1.250000
ERCOT,2022-10-06,2025-02-01,6,HB_NORTH,Off-peak,-1.656153
ERCOT,2022-11-03,2023-04-01,1,HB_NORTH,Off-peak,-0.303369
ERCOT,2022-11-03,2023-05-01,1,HB_NORTH,Off-peak,-0.172029
ERCOT,2022-11-03,2023-02-01,1,HB_NORTH,Off-peak,-1.391274
ERCOT,2022-11-03,2023-01-01,1,HB_NORTH,Off-peak,-1.007901
ERCOT,2022-11-03,2023-03-01,1,HB_NORTH,Off-peak,-0.916370
ERCOT,2022-11-03,2023-06-01,1,HB_NORTH,Off-peak,-0.841012
ERCOT,2022-12-01,2023-08-01,2,HB_NORTH,Off-peak,-1.320005
ERCOT,2022-12-01,2023-11-01,2,HB_NORTH,Off-peak,-0.789059
ERCOT,2022-12-01,2023-09-01,2,HB_NORTH,Off-peak,-1.454635
ERCOT,2022-12-01,2023-07-01,2,HB_NORTH,Off-peak,-1.179995
ERCOT,2022-12-01,2023-12-01,2,HB_NORTH,Off-peak,-1.200000
ERCOT,2022-12-01,2023-10-01,2,HB_NORTH,Off-peak,-0.343527
ERCOT,2022-12-29,2024-01-01,3,HB_NORTH,Off-peak,-2.090889
ERCOT,2022-12-29,2024-04-01,3,HB_NORTH,Off-peak,-0.293380
ERCOT,2022-12-29,2024-06-01,3,HB_NORTH,Off-peak,-2.034250
ERCOT,2022-12-29,2024-05-01,3,HB_NORTH,Off-peak,-1.750000
ERCOT,2022-12-29,2024-03-01,3,HB_NORTH,Off-peak,-2.048664
ERCOT,2022-12-29,2024-02-01,3,HB_NORTH,Off-peak,-3.052843
ERCOT,2023-02-02,2024-11-01,4,HB_NORTH,Off-peak,-0.307266
ERCOT,2023-02-02,2024-09-01,4,HB_NORTH,Off-peak,-1.647851
ERCOT,2023-02-02,2024-08-01,4,HB_NORTH,Off-peak,-2.175793
ERCOT,2023-02-02,2024-07-01,4,HB_NORTH,Off-peak,-1.472415
ERCOT,2023-02-02,2024-10-01,4,HB_NORTH,Off-peak,0.821952
ERCOT,2023-02-02,2024-12-01,4,HB_NORTH,Off-peak,-1.687391
ERCOT,2023-03-02,2025-01-01,5,HB_NORTH,Off-peak,-1.740000
ERCOT,2023-03-02,2025-04-01,5,HB_NORTH,Off-peak,-0.200000
ERCOT,2023-03-02,2025-06-01,5,HB_NORTH,Off-peak,-1.210000
ERCOT,2023-03-02,2025-05-01,5,HB_NORTH,Off-peak,-0.640000
ERCOT,2023-03-02,2025-03-01,5,HB_NORTH,Off-peak,-1.887247
ERCOT,2023-03-02,2025-02-01,5,HB_NORTH,Off-peak,-2.217088
ERCOT,2023-04-06,2025-11-01,6,HB_NORTH,Off-peak,0.322373
ERCOT,2023-04-06,2025-07-01,6,HB_NORTH,Off-peak,-0.317472
ERCOT,2023-04-06,2025-08-01,6,HB_NORTH,Off-peak,-0.815244
ERCOT,2023-04-06,2025-09-01,6,HB_NORTH,Off-peak,-0.516176
ERCOT,2023-04-06,2025-10-01,6,HB_NORTH,Off-peak,0.810000
ERCOT,2023-04-06,2025-12-01,6,HB_NORTH,Off-peak,-1.200000
ERCOT,2023-05-04,2023-08-01,1,HB_NORTH,Off-peak,-0.444129
ERCOT,2023-05-04,2023-11-01,1,HB_NORTH,Off-peak,-0.200000
ERCOT,2023-05-04,2023-09-01,1,HB_NORTH,Off-peak,-0.491971
ERCOT,2023-05-04,2023-07-01,1,HB_NORTH,Off-peak,-0.283585
ERCOT,2023-05-04,2023-12-01,1,HB_NORTH,Off-peak,-0.926554
ERCOT,2023-05-04,2023-10-01,1,HB_NORTH,Off-peak,0.150000
ERCOT,2023-06-01,2024-01-01,2,HB_NORTH,Off-peak,-0.897610
ERCOT,2023-06-01,2024-04-01,2,HB_NORTH,Off-peak,1.703890
ERCOT,2023-06-01,2024-06-01,2,HB_NORTH,Off-peak,-0.319218
ERCOT,2023-06-01,2024-05-01,2,HB_NORTH,Off-peak,0.352421
ERCOT,2023-06-01,2024-03-01,2,HB_NORTH,Off-peak,0.637121
ERCOT,2023-06-01,2024-02-01,2,HB_NORTH,Off-peak,-0.947579
ERCOT,2023-07-06,2024-11-01,3,HB_NORTH,Off-peak,0.380206
ERCOT,2023-07-06,2024-09-01,3,HB_NORTH,Off-peak,-0.106528
ERCOT,2023-07-06,2024-08-01,3,HB_NORTH,Off-peak,-0.043472
ERCOT,2023-07-06,2024-07-01,3,HB_NORTH,Off-peak,-0.501948
ERCOT,2023-07-06,2024-10-01,3,HB_NORTH,Off-peak,1.009531
ERCOT,2023-07-06,2024-12-01,3,HB_NORTH,Off-peak,-0.472548
ERCOT,2023-08-03,2025-01-01,4,HB_NORTH,Off-peak,-1.224378
ERCOT,2023-08-03,2025-04-01,4,HB_NORTH,Off-peak,-0.200000
ERCOT,2023-08-03,2025-06-01,4,HB_NORTH,Off-peak,0.122194
ERCOT,2023-08-03,2025-05-01,4,HB_NORTH,Off-peak,-0.260000
ERCOT,2023-08-03,2025-03-01,4,HB_NORTH,Off-peak,-0.410526
ERCOT,2023-08-03,2025-02-01,4,HB_NORTH,Off-peak,-1.359619
ERCOT,2023-08-31,2025-11-01,5,HB_NORTH,Off-peak,0.182234
ERCOT,2023-08-31,2025-07-01,5,HB_NORTH,Off-peak,-0.045961
ERCOT,2023-08-31,2025-08-01,5,HB_NORTH,Off-peak,0.263589
ERCOT,2023-08-31,2025-09-01,5,HB_NORTH,Off-peak,-0.088345
ERCOT,2023-08-31,2025-10-01,5,HB_NORTH,Off-peak,1.256296
ERCOT,2023-08-31,2025-12-01,5,HB_NORTH,Off-peak,-0.993104
ERCOT,2023-10-05,2026-04-01,6,HB_NORTH,Off-peak,0.555887
ERCOT,2023-10-05,2026-01-01,6,HB_NORTH,Off-peak,-0.897000
ERCOT,2023-10-05,2026-06-01,6,HB_NORTH,Off-peak,0.631344
ERCOT,2023-10-05,2026-03-01,6,HB_NORTH,Off-peak,0.894263
ERCOT,2023-10-05,2026-02-01,6,HB_NORTH,Off-peak,-1.104600
ERCOT,2023-10-05,2026-05-01,6,HB_NORTH,Off-peak,0.037861
ERCOT,2023-11-02,2024-01-01,1,HB_NORTH,Off-peak,-0.305833
ERCOT,2023-11-02,2024-04-01,1,HB_NORTH,Off-peak,-0.424212
ERCOT,2023-11-02,2024-06-01,1,HB_NORTH,Off-peak,0.883058
ERCOT,2023-11-02,2024-05-01,1,HB_NORTH,Off-peak,0.538690
ERCOT,2023-11-02,2024-03-01,1,HB_NORTH,Off-peak,0.699454
ERCOT,2023-11-02,2024-02-01,1,HB_NORTH,Off-peak,-0.451861
ERCOT,2023-11-30,2024-11-01,2,HB_NORTH,Off-peak,0.459645
ERCOT,2023-11-30,2024-09-01,2,HB_NORTH,Off-peak,0.171626
